,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
774,ass,l3tm3straddl3u,1.33E+18,11-11-2020 06:56,0,,,1,HOW THE FUCK DOES ONE TEASE A PERSON WITH A WEAK ASS LIBIDO WITHOUT LOOKING LIKE A DUMBASS TF,,,
739,ass,uhweeya,1.33E+18,11-11-2020 06:55,0,,,1,goofy ass goober looking bitch 💀💀,,,
2456,cum bubble,StacyTh852,1.33E+18,11-11-2020 04:01,0,,,1,Piss infected cum bubble,,,
3367,slut,thesadlilbean,1.35E+18,09-01-2021 09:27,0,,,1,slut hoe,,,
103,Aroused,gponedotcom,1.33E+18,10-11-2020 16:35,23,"{'type': 'Point', 'coordinates': [43.21272978, -75.45736313]}","{'type': 'Point', 'coordinates': [-75.45736313, 43.21272978]}",0,"Who shot Andrea Iannone in the back?: He has always aroused controversy. He has been loved and hated with equal intensity, and this is how it works for champions who divide the fans. He showed a lot of his talent, but not enough. WADA shot him in the back",,,
601,ass,niiyaaah17,1.33E+18,11-11-2020 06:56,0,,,0,Von was on his ass 😳,,,
1235,Balls,irish_balls,1.33E+18,11-11-2020 07:07,0,,,0,Ffs asshole,,,
3449,sluts,KeepUp_Baby,1.33E+18,11-11-2020 04:36,0,,,0,Being a woman you have to choose between the man who SLUTS. YOU. TF. OUT. or the man who treats you RIGHT.,,,
2037,boobies,__cool_man__,1.33E+18,11-11-2020 06:13,2,,,1,Boobies even,,,
1105,Bad Fuck,madebyher__,1.33E+18,11-11-2020 06:00,0,,,1,That bitch ain’t bad then I won’t fuck haaaa,,,
3189,pussie,dre2460,1.33E+18,10-11-2020 17:23,0,,,1,I dreamt about I was sleep in my dream she woke me up with her whole pussie on my face what ever I ate…,,,
3372,slut,Murad62715294,1.35E+18,09-01-2021 09:21,0,,,1,slut mommy,,,
1022,Bad Fuck,MogoiRon,1.33E+18,11-11-2020 07:00,0,,,0,I'm back and that chief Simp Jaduong did get an L haha. He can fuck off !!! Buying flowers and parading a wet crack mercha…,,,
2057,boobs,bitchaarie,1.33E+18,11-11-2020 08:07,0,,,0,Boobs in button down world dominance,,,
1651,bitch,jeongcheol24h,1.33E+18,11-11-2020 07:26,0,,,0,stay mad bitch we dont care.,,,
3064,eat pussy,Shaniiaboo14,1.33E+18,11-11-2020 07:11,0,,,1,“ Tomorrow isn’t promised.. eat her pussy today “,,,
6,Aroused,SickBamboo,1.33E+18,11-11-2020 06:20,0,,,0,I'm at a point in my life where I no longer get aroused looking at a girl's thighs.,,,
1615,bitch,zjmkjd,1.33E+18,11-11-2020 07:26,0,,,0,oh gosh look at this bitch before and after Kolo official details.,,,
923,assclown,rkosakoski,1.33E+18,10-11-2020 19:03,0,,,1,Let’s prosecute this tyrannical assclown.,,,
1910,boobies,alcottss,1.33E+18,11-11-2020 05:54,1,,,0,NO louisa and maragrets boobies r supreme they doesnt deserve this,,,
2367,Cock Smoke,killerbeezz5150,1.33E+18,10-11-2020 21:19,0,,,1,i`d love o smoke that cock..,,,
25,Aroused,dosexthingstome,1.33E+18,10-11-2020 22:49,0,,,0,My rose bushes are wonderfully aroused.,,,
1840,bite me,LilHumptea,1.33E+18,11-11-2020 07:47,0,,,1,"If Kelly Oubre posterizes me, I would moan and bite my lips",,,
3286,skank bitch,underscoresf5,1.33E+18,07-11-2020 16:44,1,,,1,BITCH IM SO HAPPY FUCK YOU YPU SKANK ASS ORANGE BITch,,,
3392,slut,Raf02782909,1.35E+18,09-01-2021 09:04,0,,,1,You’re so beautiful...slut...even more...😍😍😍😘😘😘,,,
885,assbandit,PsyqedelicHobo,1.32E+18,02-11-2020 20:21,1,,,0,NOOOOOOOOOO don't be sad,,,
1989,boobies,Chancey_77,1.33E+18,11-11-2020 07:47,0,,,1,Fun fact. D cup boobies weigh the equivalent to 2 bunnies :),,,
1034,Bad Fuck,jasspants,1.33E+18,11-11-2020 06:56,0,,,0,FUCK BEING GOOD IMA BAD BITCH,,,
3548,titties,nettababyyy,1.33E+18,11-11-2020 13:35,0,,,0,I ordered my pumpkin seed oil for my titties and I swear I hope that shit works 😭,,,
928,assclown,Razzzv2,1.33E+18,10-11-2020 03:18,0,,,1,Umm... he is going to be President assclown!,,,
487,Aroused,LBachwoman,1.33E+18,10-11-2020 14:16,0,,,1,"I often wonder if women were aroused by men having big balls would they get testicle implants? Lol how big would they go? Tennis ball? Softball? Ya, try running with those dangling.. like women suffer with heavy boobs. Lmao. Testicle implants",,,
2387,cock suck,dickcranium2,1.33E+18,11-11-2020 08:43,0,,,1,Don't forget to suck cock tonight either,,,
1832,bite me,jeonwxw,1.33E+18,11-11-2020 06:20,8,,,0,interact with me i don't bite 🙄,,,
1719,bitch ass,Miluohh,1.33E+18,11-11-2020 06:51,1,,,0,carrying this costing ass bitch,,,
2458,cum guzzler,Seliph776,1.33E+18,10-11-2020 19:44,1,,,1,Thank you cum guzzler,,,
2831,eat me,rachelm_en,1.33E+18,11-11-2020 10:50,0,,,0,double eat me,,,
2404,cock suck,xavierr58,1.33E+18,11-11-2020 08:09,0,,,1,i wanna suck your cock while you play video games,,,
624,ass,OMWills,1.33E+18,11-11-2020 06:56,0,,,0,So the way I see it fellas is that you either want your facial decoration to feel like wool right off a sheep's ass or you…,,,
38,Aroused,BlkHilfiger,1.33E+18,11-11-2020 00:00,1,,,0,We should’ve took shots every time jit said aroused tho 😭,,,
695,ass,BuffaloWas,1.33E+18,11-11-2020 06:55,0,,,0,"Here's an example of how to shitpost on mymilitia. Reply to the hottest threads, hijack the chat &amp; most popular topics &amp;…",,,
2703,cunthole,_washyourhands_,1.33E+18,10-11-2020 05:55,0,,,0,"LISTEN KAYLEIGH MCENANY, STAY AT HOME YOU CUNTHOLE!",,,
2025,boobies,secondhandreams,1.33E+18,11-11-2020 06:37,2,,,1,ok i’m so sorry i saw my uncles gfs boobies when i was nine years old and enjoyed it what do you want me to do,,,
502,Aroused,nkoreaniran,1.33E+18,10-11-2020 13:47,0,,,1,imagine being sexually aroused by a training ground😭,,,
1030,Bad Fuck,aayush_d1,1.33E+18,11-11-2020 06:58,0,,,0,aye i don’t wanna speak bad on a dead man’s name but fuck donald sterling for squashing the chris paul trade.,,,
3536,tittie,kekekcals,1.33E+18,11-11-2020 06:51,0,,,0,my tittie hurts,,,
2300,Clit,Xx_vaehb_xX,1.33E+18,11-11-2020 08:55,0,,,0,"Being a girl isn’t easy.. one mistake while shaving, boom clit gone",,,
1731,bitch ass,274sav,1.33E+18,11-11-2020 06:42,0,,,0,Stupid ass bald head ass bitch 😂😂😂,,,
1700,bitch,rico__inc,1.33E+18,11-11-2020 07:24,0,,,1,"boy don't eva play a bitch, yes i fuck friends!",,,
1829,bite me,er1kaaranda,1.33E+18,11-11-2020 06:43,0,,,0,"Man LMAO this the one, even if it ain’t me personally doing it, karma gon bite you in the ass",,,
3203,pusy,ronaldo58567491,1.33E+18,11-11-2020 05:12,0,,,1,I'm sure you wil suck my dick good and feel your wet pusy in my dick too,,,
2535,cunt,vicciho,1.33E+18,11-11-2020 09:38,0,,,0,Then why the fuck do we need this cunt for anything,,,
212,Aroused,marmelyr,1.33E+18,10-11-2020 23:05,0,,,1,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…,,,
1275,Balls,chattychd,1.33E+18,11-11-2020 07:23,0,,,0,"Of course you all would remember this performance in Great Balls of Fire Did essay ""Ruk Ja O Dil Deewane"" in #dilwaledulhanialejayenge on JLJ? Or was he just, as they say in #Bollywood, “inspired""?",,,
2204,butt,chaeterrr,1.33E+18,11-11-2020 08:21,0,,,0,wonyoung fell down the stairs and screamed loudly bc her butt and knees hurts so much 💔 to comfort herself,,,
2937,eat pussy,I_Eat_Pussy_999,1.33E+18,11-11-2020 08:54,0,,,1,$20 a month for your onlyfans?! And there’s only only 8 posts too goddamn now I rather just get a hooker 😂,,,
289,Aroused,witchy_dragons,1.33E+18,10-11-2020 20:34,0,,,1,"I’m convinced men that find WAP to be disgusting, are just barely finding out that pussies are SUPPOSED to get wet whe…",,,
1192,Balls,natali_v_,1.33E+18,11-11-2020 07:20,2,,,0,This is what happens when you don’t punish Turkey and sanction them. They believe they have the balls to walk anywhere and everywhere and do whatever they want*,,,
627,ass,PunishmentHurts,1.33E+18,11-11-2020 06:56,0,,,0,"I said IT sounds good, I didn’t say I sound good. The three chord song currently kicking my ass, BNL, Steven Page",,,
2887,eat pussy,izicrobinson,1.33E+18,11-11-2020 09:53,0,,,1,Eat her pussy and use that wet shit to roll the wood . Niggas ain’t built like me I swear too god,,,
663,ass,MoneygirlDee,1.33E+18,11-11-2020 06:55,0,,,0,Diamond one funny ass bitch 😭,,,
953,asslicker,keniakiki,1.33E+18,10-11-2020 09:16,1,,,1,Biggest asslicker going.,,,
641,ass,kimiashere,1.33E+18,11-11-2020 06:56,0,,,0,the fact that they have a whole ass concentration but never offer a single class on it 🤡,,,
114,Aroused,oheyzaz,1.33E+18,10-11-2020 15:45,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?,,,
1642,bitch,sebsterianart,1.33E+18,11-11-2020 07:26,0,,,0,jimmy. bitch deserves it,,,
2465,cumming,scharler_caland,1.33E+18,11-11-2020 09:34,0,,,1,Cumming Her Brains Out! 1,,,
2088,boobs,tubbortbot,1.33E+18,11-11-2020 08:02,0,,,1,send boobs :)?,,,
2794,Dick Licker,_NiiKKii_D,1.33E+18,11-11-2020 04:49,0,,,0,hey dick licker move the fuck out the way and let Biden take control over covid because your stupid ass never did shit anyway.. waste of air! Bye 👋,,,
1628,bitch,jess_jamesonx,1.33E+18,11-11-2020 07:26,0,,,0,when I die bury my notes app w me. I’d sooner die than have anybody read what’s in that bitch,,,
142,Aroused,himikotogasgf,1.33E+18,11-11-2020 04:38,1,,,1,i don’t care about halo one fucking bit but if jakey and ethan are playing it i will be aroused,,,
2304,Clit,goodgvlri,1.33E+18,11-11-2020 08:56,0,,,1,i’ll cut his clit,,,
269,Aroused,MajimaGoromi,1.33E+18,10-11-2020 21:12,0,,,1,I kin Nishitani because I can't see Majima and not be aroused,,,
1029,Bad Fuck,AtlBombShellWB1,1.33E+18,11-11-2020 06:58,0,,,0,"Anybody bringing up your past, to remind you of bad character Traits is a HATER. Your growing &amp; they want to stop it. Fu…",,,
3040,eat pussy,lilnativegirll,1.33E+18,11-11-2020 07:36,0,,,1,"Yeah, he call my Patty Cake 'cause the way that ass shake. I'ma make him eat me out while I'm watchin' anime. Pussy…",,,
1803,bite me,CountryBoyTay3,1.33E+18,11-11-2020 08:08,1,,,0,My mama always told me don't let the mouth feed you and don't let the mice bite you cuz if American people want to be like American people in this American people don't want to listen what people have to say that's that mean that they don't care about they self and it's sad,,,
1032,Bad Fuck,riannamo,1.33E+18,11-11-2020 06:57,0,,,0,1. Fuck being good I’m a bad bitch 2. I’d rather be a B-I-T-C-H(...),,,
2386,cock suck,pattonosbot,1.33E+18,11-11-2020 08:45,0,,,1,"Hey, I'll suck a cock on the Golden Gate Bridge before I bring you a clean white sheet, buddy!'",,,
2720,dick beaters,DicksonYourMom,1.33E+18,10-11-2020 23:51,3,,,0,No one wants to buy your moon rocks after you’re dirty ass dick beaters were all over it squishing it with your yellow eagle talon nails. Wash your hands and quit finger banging weed you’re selling.,,,
1301,Balls,trash_groyper,1.33E+18,11-11-2020 07:22,1,,,1,Pressure cook my greasy balls and make it snappy,,,
1567,bitch,gold6six,1.33E+18,11-11-2020 07:27,0,,,0,BITCH DONT GET TOO COMFORTABLE,,,
2631,cunt,Ghost_Fox115,1.33E+18,11-11-2020 09:19,1,,,1,Imagine joining Marvel knockout and immediately leaving Fucking cunt,,,
686,ass,_brittanya_,1.33E+18,11-11-2020 06:55,0,,,0,"Canada is probably on their 20th stimulus check, while we’re barely on the first (since most didn’t even get theirs). we…",,,
2779,Dick for brains,lwt28th,1.32E+18,06-11-2020 22:30,12,,,1,louis' dick really takes up an awful lot of space in their brains for people who claim to hate him,,,
23,Aroused,eastcoasterica,1.33E+18,11-11-2020 00:23,1,,,0,We’ve aroused the suspicion of the current housemates.,,,
3265,skank bitch,slaydaily,1.33E+18,11-11-2020 07:15,4,,,1,this girl is the nastiest skank bitch I've ever met. do not trust her. she is a fugly slut.,,,
3577,whore,markbazan15,1.33E+18,12-11-2020 19:24,0,,,1,fuck the whore that just ran over a cat on trenton wtf,,,
2034,boobies,alcottss,1.33E+18,11-11-2020 06:19,2,,,1,louisa - 9/10 -BEAUTOFUL!!!!!!!!!!! -i am looking so respectfully oh my god -ur so much more than ur boobies queen it hurts me to objectify u like this,,,
219,Aroused,MistressMolinky,1.33E+18,10-11-2020 22:48,0,,,1,"If you like erotic humiliation, you really should try the method. 💋 You pay me and if you're not a disrespectful, self-centred troll, maybe... just maybe, I'll play with you. 😈 The more aroused I get, the more degrading I become. 🐷 💸",,,
2050,Boobjob,AycardoPinedaV2,1.33E+18,10-11-2020 13:42,0,,,1,I love your big boobs make me the boobjob please 💖💖💖💖💖,,,
2748,Dick for brains,DevilDog1950,1.33E+18,08-11-2020 17:57,0,,,0,"YOU'RE A BACKSTABBING WORTHLESS SHIT FOR BRAINS DOUCHE-BAG. I HOPE THAT YOU AND YOURS LOSE RE-ELECT AND EVERYTHING ELSE IN YOUR MISERABLE WORTHLESS LIVES, SUCH A DICK-HEAD",,,
2761,Dick for brains,iambrittlm,1.32E+18,05-11-2020 19:13,5,,,0,"Not arguing with a troll on the internet. You want to be a dick for brains and disrespect someone that just passed away, you’ll get all that rightfully comes to you on your own. 🖕🏼",,,
425,Aroused,mariaaaimdrunk,1.33E+18,10-11-2020 16:15,0,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…",,,
1332,Balls,vivalakailyn_,1.33E+18,11-11-2020 07:12,1,,,1,"Put ya balls on live I’ll give you a $1,000",,,
1010,Bad Fuck,datzadriana,1.33E+18,11-11-2020 07:05,0,,,0,I swear I wanna put my hands on this man so bad Greet him w a nice backhand like U WANNA PLAY WITH ME ? Damn 💭💭💭💭 But nah I’m a lady and I can’t be a supporter of abuse Fuck,,,
122,Aroused,meenal_ohri,1.33E+18,10-11-2020 13:56,0,,,0,Here now aroused a time when silence becomes dishonesty” - this was one of those times. Highly Grateful to be able to speak out…,,,
949,asslicker,Douglas72505022,1.33E+18,10-11-2020 21:17,0,,,1,Says a asslicker,,,
2801,Dick Licker,LM98136941,1.33E+18,10-11-2020 15:39,1,,,0,SOUP DICKEATING FUCKING DICK LICKER 🌝.,,,
3200,pussies,BreighTanner,1.33E+18,11-11-2020 05:52,0,,,0,COVID made us pussies,,,
968,Bad Fuck,damnnmiya,1.33E+18,11-11-2020 07:07,0,,,0,"“You been through hell and back that’s why you bad as fuck, and you know you are” he said dat",,,
1174,Balls,JaiJorgeScudder,1.33E+18,11-11-2020 07:22,0,,,0,Attention Republican Senators! Lots of spare balls here. Help yourselves as clearly YOU HAVE NONE!,,,
2978,eat pussy,N2OLA,1.33E+18,11-11-2020 08:15,1,,,1,I just want to eat some pussy. It could all be so simple.,,,
424,Aroused,Caeleb30602323,1.33E+18,10-11-2020 16:15,0,,,1,"One day, Prophet Muhammad saw a woman walking outside. The sight of the woman aroused him so much that he immediately…",,,
1089,Bad Fuck,_shalom_xx,1.33E+18,11-11-2020 06:55,0,,,1,Fuck you. Bad girl bad bitch!,,,
1120,Bad Fuck,kinkydlbiguy,1.33E+18,11-11-2020 05:25,0,,,1,I wanna fuck this freak so bad,,,
3179,puss,OhhhDave,1.33E+18,11-11-2020 03:29,1,,,1,I wish he was as powerful as any of them. He's supposed to be looked at as a deity but he's a big puss.…,,,
2993,eat pussy,Nathy7653,1.33E+18,11-11-2020 08:02,0,,,1,I want a gf so badly 😭😭 I looked up on ph how to eat pussy. Please I’ll learn 😭😭😭😭😭,,,
1423,bastard,kirstysemanuel,1.33E+18,11-11-2020 07:23,0,,,0,Please tell me it is because it has been an absolute bastard so far. 🤣,,,
1015,Bad Fuck,TheSeabasher,1.33E+18,11-11-2020 07:02,0,,,0,people keep saying the new seasons of doctor who are bad but chibnall made it possible for the Master to theoretically have seen all of the Hatsune Miku concerts live so fuck you this is GREAT,,,
497,Aroused,BotsandXanax,1.33E+18,10-11-2020 13:55,0,,,1,"Once upon a time, Nora the drugged out transtrender set out for adventure. An old creep transtrender told Nora a story. 'Listen well' she said to Nora, 'to this aroused by Randi story. ' Once upon a time, Nora the obsessed drug addict went to seek their forture. Nora went home.'",,,
688,ass,ChelseeaChantel,1.33E+18,11-11-2020 06:55,0,,,0,I’m currently reading the four agreements again &amp; one thing I am realizing is I have a problem .. I assume so much. This chapter is hitting me hard!!!! Y’all it’s time that I stop making an ass out of myself and stop assuming 🥴,,,
1082,Bad Fuck,Michell45190568,1.33E+18,11-11-2020 07:10,0,,,1,"Even when you’re in a bad mood, I want to fuck you. 💋 #college",,,
1330,Balls,shiviesweet,1.33E+18,11-11-2020 07:12,1,,,1,"I mean vaginas are great I'm just not sure I would want one permanently on my back. Could you imagine how funny it would be if a dude did that? Just a giant dick on the back. I LOVE MY DICK, I would pay money to see that...... with a big ol set of blue balls.😂😂",,,
483,Aroused,thotimus_primee,1.33E+18,10-11-2020 14:24,7,,,1,i’m not aroused but I’m intrigued.....,,,
1194,Balls,prasadmjadhav1,1.33E+18,11-11-2020 07:20,0,,,0,Rahul Gandhi is that 20-20 batsman who comes down to bat in 18th over and play 8 dot balls,,,
246,Aroused,OMissPearl,1.33E+18,10-11-2020 21:55,13,,,1,"So I have discovered I am aroused by leaning into hypnosis and latex, and he has been significantly upping his commitment to ""send horny nudes"" and ""oral training"".",,,
58,Aroused,defcon_status,1.33E+18,10-11-2020 20:27,0,,,0,DEFCON 5 [AROUSED] Nominal Cloud activity: Laundry Service deploying HTTPS to servers by NET 45 days.,,,
3269,skank bitch,emo_girl94,1.33E+18,11-11-2020 02:46,0,,,1,Ray is the nastiest skank bitch I have ever met do not trust her she is a fugly slut,,,
1512,big butt,yatzarisilvaa,1.33E+18,11-11-2020 04:57,7,,,1,i want a big butt 🥺,,,
926,assclown,Soxwschamps,1.33E+18,10-11-2020 13:57,0,,,1,"Biden is an assclown. An ignorant, arrogant fool.",,,
655,ass,frncrys_,1.33E+18,11-11-2020 06:55,0,,,0,internet slow ass,,,
3133,prostitute,Drea4Pres,1.33E+18,11-11-2020 03:24,0,,,0,People are more liberal on the internet than in real life. Everybody support prostitution but nobody wants their own to practice it.,,,
2851,eat pussy,nastyboywest,1.33E+18,11-11-2020 10:47,0,,,1,I wanna eat so bad right now 😩 her pussy really ain’t got no taste I could eat her pussy an ass for hours at a time !!!,,,
1113,Bad Fuck,Adult_Sex_ED,1.33E+18,11-11-2020 05:50,0,,,1,"All a guy gotta do is stay the fuck home and stop chasing pussy! Same with women chasing dick and every dude she with, beats the fuck out of her. Bad bitches and bad boys are one in the same! Stay away! They no good! Focus on your personal development no dick and Pussy!",,,
1837,bite me,onibekee,1.33E+18,11-11-2020 07:53,0,,,1,You want to bite me?,,,
1848,bite me,DIRECT0RJJK,1.33E+18,11-11-2020 07:23,0,,,1,so do u want me to bite u 🧍🏻‍♀️,,,
788,ass,Nyapolitan,1.33E+18,11-11-2020 06:55,0,,,1,me: trying to live my life venti with his ass out:,,,
1263,Balls,thilak_tweets,1.33E+18,11-11-2020 07:24,0,,,0,Mumbai Indians in IPL - Most Trophies (5) - Most Wins (120) - Most times table Toppers (4) - Most matches played (…,,,
2568,cunt,mariannechoke,1.33E+18,11-11-2020 08:41,0,,,0,"Poor thing, we learn as children it's mean to call each other names. He knows it's mean. And he can't justify his own cruelty. He doesn't care, because he is (justifiably) a cunt.",,,
3061,eat pussy,marcuww19,1.33E+18,11-11-2020 07:13,0,,,1,I like to eat your pussy,,,
1590,bitch,Rhondayshaaa,1.33E+18,11-11-2020 07:27,0,,,0,“We’re better off as friends” be the worst to me.. like how yo bitch ass gonna tell me whats good for me?😂,,,
1688,bitch,ReginaOtero5,1.33E+18,11-11-2020 07:27,0,,,1,Make me your bitch! 💖 #tease,,,
2497,cunnilingus,glutenfreevomit,1.33E+18,11-11-2020 06:41,2,,,1,just saw a video of a man performing cunnilingus on a piece of fruit and in thinking damn this pandemic got horny people posting wild shit on the world wide web™️,,,
2059,boobs,zenosyegalvus,1.33E+18,11-11-2020 08:07,1,,,0,guys w boobs are powerufl goodnight,,,
2083,boobs,AerithsSeat,1.33E+18,11-11-2020 08:06,0,,,1,she has got no boobs,,,
3282,skank bitch,kjesann_,1.33E+18,08-11-2020 04:08,3,,,1,"i HATEEE when a skinny, dirty bitch eyes me when i�m trying to get thru people, OKAY these titties didn�t fit between! sorry not sorry about your flat chest. i�ll still rock your shit sweetie, so turn those eyes another direction. kthxxxx skank.",,,
177,Aroused,dommyinla,1.33E+18,10-11-2020 21:27,3,,,1,i am so aroused right now you have no idea,,,
53,Aroused,SteveCarey17,1.33E+18,10-11-2020 21:13,0,,,0,Did Tudge get aroused with having power of life or death over Centrelink clients and likewise for Porter over condoning…,,,
2952,eat pussy,_daLz0,1.33E+18,11-11-2020 08:39,1,,,1,I eat pussy for my pleasure not hers😋🤪,,,
2165,Breast Man,otimac04,1.33E+18,10-11-2020 19:52,1,,,1,Do not allow your man talk to another lady about his problems. A chest to cry on can become a breast to suck on. I come in peace,,,
1212,Balls,StephStevenso12,1.33E+18,11-11-2020 07:15,0,,,0,"""If"" my aunt had balls she'd be my uncle.",,,
3103,faggot,ComradeKalEl,1.33E+18,11-11-2020 11:06,2,,,0,My mom still used the word faggot in front of me and I was like k...,,,
2262,byatch,VoteBh2020,1.32E+18,02-11-2020 23:26,0,,,0,"Byatch, my taxes went up under #Trump as a lower MC income bracket. His #Taxscam was for the wealthy. Highest deficit. Who is supposed to pay that? MC? Working class by taking away Medicare, SS and other social programs? We pay that debt &amp; 4 UR lifestyles? Ur crazy.",,,
1946,boobies,dropdeaddevv,1.33E+18,11-11-2020 08:08,0,,,1,i ❤️ boobies,,,
1262,Balls,santhedan,1.33E+18,11-11-2020 07:24,0,,,0,These are the same people who were asking whuch news channels in india has the balls to cut away from fake news! No wonder their master's a** was kicked by Bihar voters and they call Bihar backward! Intellectually they are way ahead.,,,
578,ass,syrerevenge,1.33E+18,11-11-2020 06:55,0,,,0,she got ya ass,,,
950,asslicker,loriandmax,1.33E+18,10-11-2020 18:38,0,,,1,He’s an asslicker of course he said this,,,
2828,eat me,D0VV00N,1.33E+18,11-11-2020 10:50,0,,,0,"🐻 what are you saying about watching me exercise so you dont need to do it??? huh?? isnt that the same like ""watching peopl…",,,
1425,bastard,Mim16554172,1.33E+18,11-11-2020 07:23,0,,,0,I keep saying this. the best song to listen to when heartbroken is Hillsong. The lyrics are deep!!! Plus it reminds…,,,
2777,Dick for brains,DatingInMy30s,1.33E+18,09-11-2020 19:34,3,,,1,"Could absolutely have been natural, and I see no issues with an aid. Wish 50 yo had considered them. And if our brains don’t work right we take meds, so maybe if the dick won’t work it’s okay to take meds. Also, seems like he’s REALLY trying if willing to take viagra for zoom.",,,
2504,cunnilingus,JBW90,1.33E+18,11-11-2020 04:30,0,,,1,"So around what minute mark are you fake moaning during hour long cunnilingus, ladies? 25? 30?",,,
2473,cumming,dogslugs_art,1.33E+18,11-11-2020 09:03,0,,,1,Cumming on Giran’s face and he chuckles and wipes his glasses off,,,
2539,cunt,spezam,1.33E+18,11-11-2020 09:32,1,,,0,Luckily the Interwebs doesn't forget. Cunt.,,,
2664,Cuntass,cuntass_chica,1.33E+18,11-11-2020 00:39,0,,,0,"Some days I be clingy, some days I be like gtf away from me...",,,
352,Aroused,Megacherv,1.33E+18,10-11-2020 18:38,0,,,1,Completely naked and hanging upside down by my feet in a tree in my front garden waiting for DHL to show up with my Ser…,,,
2558,cunt,_Us3crew_,1.33E+18,11-11-2020 08:59,1,,,0,What a cunt,,,
1793,bitchtits,ARTDlCKO,1.33E+18,08-11-2020 21:12,0,,,1,make art with lady bitchtits,,,
262,Aroused,GoodAshVibes,1.33E+18,10-11-2020 21:25,5,,,1,I’m aroused 😩,,,
2377,cock suck,HohnsteinPhoebe,1.33E+18,11-11-2020 09:08,0,,,1,Can I suck your cock now? 🤤,,,
266,Aroused,BrindusaB1,1.33E+18,10-11-2020 21:18,0,,,1,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…,,,
3123,fist fuck,mstonee4,1.33E+18,11-11-2020 00:09,0,,,0,I’m about to fuck around and lose my privileges on the fist day 😁,,,
489,Aroused,heli0si,1.33E+18,10-11-2020 14:13,1,,,1,I think I'm slightly aroused,,,
534,Aroused,dorregaray_pepe,1.33E+18,10-11-2020 12:29,0,,,1,"The reason for the war of the sexes, feminism, divorce, etc is the absence of satisfaction between partners. Men are broug…",,,
2494,cunnilingus,Donhyce,1.33E+18,11-11-2020 07:07,0,,,1,For who no receive cunnilingus before stepping out this morning o,,,
211,Aroused,ketolife69420,1.33E+18,10-11-2020 23:05,1,,,1,Good luck 🍀 they’re usually really nicer than you fear and you won’t gag. The worst parts trying not to get aroused by the bdsm vibe of being submissive in the chair,,,
2338,Clit,d_ejaw,1.33E+18,11-11-2020 05:49,0,,,1,chile i just ordered that rose clit sucker i’m high asab bro,,,
3451,sluts,ShannonRizek,1.33E+18,11-11-2020 03:12,0,,,0,men still calling women sluts? In a deadly pandemic? Bro u worried about the wrong body count...,,,
98,Aroused,Juddisyourgirl,1.33E+18,10-11-2020 16:56,0,,,0,○sexually aroused ○happy ●what is the sole purpose of my existence? what is my life?,,,
1576,bitch,Thats_tyraa,1.33E+18,11-11-2020 07:27,0,,,0,These niggas don’t b bout shit send me a bitch,,,
566,ass,xLucianooo,1.33E+18,11-11-2020 06:56,0,,,0,He was high as if I ain’t know if mama was talkin out his ass,,,
3586,whore,iHugJooni,1.33E+18,12-11-2020 19:16,0,,,1,im such a Whore,,,
1252,Balls,DrewOfEarth,1.33E+18,11-11-2020 07:26,0,,,0,Sisig ......over pandesal. But pandesal w/ some butter and lightly baked is 🔥. Cheese balls deserve honorable mention.,,,
1764,bitchtits,fleurdemlis,1.33E+18,09-11-2020 01:47,0,,,0,"Hey bitchtits, just thought you’d like a reminder that your golden calf lost. Bigly.",,,
940,asslick,bellarbz,1.33E+18,10-11-2020 12:09,1,,,1,why do u all love to asslick luxury brands like it's very weird to me,,,
850,ass cowboy,cowboy_cedar,1.33E+18,11-11-2020 02:29,1,,,1,lindsey graham is the biggest ass kisser i have ever seen holy shit,,,
2162,Breast Man,Bin_ismail_,1.33E+18,10-11-2020 23:40,0,,,1,"As a man, I'm not working for 12 hours to come home and look at small breast. I'm sorry",,,
3050,eat pussy,heabucket248,1.33E+18,11-11-2020 07:28,0,,,1,I’ll eat ya pussy and let you record and send it to the bitch you think I want 🥴,,,
1497,big butt,CannabisMajoris,1.33E+18,11-11-2020 06:04,0,,,0,"Damn, this is all I had to do to come up on some tax free cash? I have witnessed TONS of voter fraud - especially from this guy with an oddly big butt that Sisqo referenced in a song. ""Dumps like a Trump, Trump, Trump""... sounds right...",,,
427,Aroused,kurisuarmpit,1.33E+18,10-11-2020 16:12,18,,,1,aroused (it reminds me of negev),,,
619,ass,I_NoiceLati,1.33E+18,11-11-2020 06:56,0,,,0,Its not that I hate Capricorn it's just they're a pain in the ass but I love virgos,,,
1744,bitch ass,zxddymae,1.33E+18,11-11-2020 07:43,0,,,0,im one crybaby ass bitch,,,
708,ass,timemygs,1.33E+18,11-11-2020 06:56,0,,,1,the update file is actually huge in order to fit childe's thick ass,,,
